dataset_id,sample_id,gene_id,expression_zscore
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,238,0.9691
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,84868,-0.2822
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,3091,-1.7435
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,3105,0.5626
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,3106,0.3008
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,3553,-0.7525
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,3716,0.151
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,3717,-1.3696
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,3845,-0.1868
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,3902,-0.0021
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,4233,-0.0941
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,4288,-0.2545
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,4318,-1.0141
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,4609,0.804
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,5133,-0.7687
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,567,-0.2484
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,6279,-1.2129
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,6280,-1.0369
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,6615,-0.3037
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,6696,0.6663
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,201633,0.1264
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,7153,-0.5573
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,7422,1.4044
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,7431,-0.6199
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,6935,-0.7066
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,29126,0.2053
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,1493,-0.7738
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,3576,-0.7809
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,1956,-0.5433
lusc_tcga_pan_can_atlas_2018,TCGA-22-4601-01,4072,0.7907
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,238,-0.539
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,84868,1.095
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,3091,-0.6857
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,3105,0.5256
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,3106,0.6469
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,3553,1.5706
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,3716,0.3893
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,3717,1.1137
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,3845,-0.0992
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,3902,0.7776
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,4233,0.0646
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,4288,-0.4954
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,4318,1.6919
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,4609,1.5448
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,5133,0.7357
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,567,0.8693
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,6279,-0.8869
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,6280,-0.5898
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,6615,0.2512
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,6696,1.4575
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,201633,0.6965
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,7153,-0.2967
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,7422,0.5358
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,7431,1.4054
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,6935,0.91
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,29126,1.0685
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,1493,0.5198
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,3576,0.6474
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,1956,-0.1896
lusc_tcga_pan_can_atlas_2018,TCGA-22-4604-01,4072,0.0811
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,238,0.0787
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,84868,0.9202
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,3091,0.4271
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,3105,-0.3971
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,3106,-0.5044
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,3553,0.4902
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,3716,0.7764
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,3717,0.0145
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,3845,-0.0425
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,3902,-0.2513
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,4233,0.4669
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,4288,-0.4395
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,4318,1.4239
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,4609,0.0922
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,5133,-0.452
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,567,-0.4275
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,6279,1.25
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,6280,1.0692
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,6615,1.1332
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,6696,1.6661
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,201633,-0.1591
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,7153,-0.7958
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,7422,-0.4676
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,7431,1.0936
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,6935,0.2703
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,29126,0.4415
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,1493,0.3477
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,3576,0.3396
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,1956,0.048
lusc_tcga_pan_can_atlas_2018,TCGA-22-4605-01,4072,-0.0992
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,238,-1.2229
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,84868,-0.0406
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,3091,0.0213
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,3105,-0.4671
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,3106,-0.4252
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,3553,0.7312
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,3716,-0.8968
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,3717,-0.4983
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,3845,-0.8519
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,3902,-1.1518
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,4233,1.0069
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,4288,-1.8963
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,4318,0.3564
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,4609,0.3085
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,5133,-0.0638
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,567,0.4771
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,6279,-0.3846
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,6280,0.1847
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,6615,0.2012
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,6696,0.7168
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,201633,-1.0958
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,7153,-1.7575
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,7422,0.0983
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,7431,-0.1252
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,6935,-0.5594
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,29126,-1.0861
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,1493,-0.6985
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,3576,1.622
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,1956,-0.7515
lusc_tcga_pan_can_atlas_2018,TCGA-22-4607-01,4072,0.1025
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,238,1.2269
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,84868,1.2275
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,3091,0.5924
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,3105,0.1261
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,3106,0.4445
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,3553,0.3358
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,3716,0.6473
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,3717,0.4097
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,3845,-0.1982
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,3902,0.5564
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,4233,0.4282
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,4288,0.0541
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,4318,1.0606
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,4609,0.2714
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,5133,0.9472
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,567,0.7276
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,6279,0.4262
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,6280,0.3331
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,6615,1.2472
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,6696,0.0996
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,201633,1.0819
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,7153,-1.0477
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,7422,-0.5051
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,7431,1.0274
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,6935,0.5339
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,29126,0.5901
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,1493,0.8556
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,3576,-0.2173
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,1956,0.7213
lusc_tcga_pan_can_atlas_2018,TCGA-22-4609-01,4072,-1.8903
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,238,0.5235
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,84868,0.9644
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,3091,-0.6425
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,3105,0.0215
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,3106,0.1767
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,3553,-0.3169
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,3716,0.0151
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,3717,-0.0282
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,3845,-0.3175
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,3902,1.0362
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,4233,-0.3023
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,4288,-0.4315
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,4318,-0.0368
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,4609,0.9945
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,5133,0.387
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,567,0.1582
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,6279,-0.8652
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,6280,-0.9508
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,6615,-0.4679
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,6696,-0.0146
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,201633,0.8234
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,7153,0.6441
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,7422,-1.2903
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,7431,0.1474
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,6935,-1.1267
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,29126,-0.0415
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,1493,0.7679
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,3576,-0.7769
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,1956,-0.2678
lusc_tcga_pan_can_atlas_2018,TCGA-22-4613-01,4072,0.8497
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,238,-0.3195
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,84868,0.939
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,3091,-0.4509
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,3105,1.7739
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,3106,1.7513
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,3553,0.1171
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,3716,-1.1028
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,3717,-0.4774
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,3845,1.5154
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,3902,2.0474
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,4233,-0.595
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,4288,-0.5567
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,4318,0.7933
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,4609,-0.4803
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,5133,1.7394
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,567,0.7447
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,6279,-0.1901
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,6280,-0.388
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,6615,-0.4748
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,6696,-0.5417
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,201633,1.2872
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,7153,0.0186
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,7422,-1.0178
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,7431,-0.1382
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,6935,-0.4257
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,29126,-0.0108
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,1493,0.8433
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,3576,-0.3397
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,1956,-0.6893
lusc_tcga_pan_can_atlas_2018,TCGA-22-5471-01,4072,0.5156
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,238,-0.1609
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,84868,0.3605
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,3091,-0.7878
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,3105,-0.3469
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,3106,-0.2311
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,3553,-0.6529
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,3716,0.6784
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,3717,-0.3591
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,3845,-0.5812
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,3902,-1.1526
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,4233,0.777
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,4288,-0.2423
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,4318,-1.6983
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,4609,-0.3777
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,5133,-0.8303
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,567,-0.3234
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,6279,0.1603
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,6280,0.2385
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,6615,-0.5252
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,6696,-0.7134
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,201633,-1.718
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,7153,-0.9492
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,7422,-0.8289
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,7431,0.3596
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,6935,-0.5569
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,29126,-0.7654
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,1493,-1.9552
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,3576,-0.404
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,1956,0.3924
lusc_tcga_pan_can_atlas_2018,TCGA-22-5472-01,4072,-0.8487
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,238,-0.3554
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,84868,0.0113
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,3091,0.2587
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,3105,-0.4694
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,3106,-0.6052
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,3553,0.0595
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,3716,-1.1969
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,3717,0.8443
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,3845,1.3025
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,3902,-0.3109
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,4233,0.6641
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,4288,-0.4509
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,4318,0.227
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,4609,0.8215
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,5133,-0.7192
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,567,-0.5475
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,6279,-0.0387
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,6280,-0.0611
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,6615,-0.2859
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,6696,0.7602
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,201633,-0.1524
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,7153,0.1244
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,7422,-0.9555
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,7431,1.015
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,6935,0.7148
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,29126,1.6994
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,1493,-1.1271
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,3576,-0.2268
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,1956,1.0401
lusc_tcga_pan_can_atlas_2018,TCGA-22-5473-01,4072,1.1237
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,238,1.2712
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,84868,1.1591
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,3091,-0.6783
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,3105,1.5074
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,3106,1.3094
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,3553,0.3174
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,3716,-0.0731
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,3717,1.2969
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,3845,0.5509
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,3902,1.6215
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,4233,-0.4518
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,4288,-0.3823
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,4318,0.3848
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,4609,-0.204
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,5133,1.1677
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,567,1.6312
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,6279,-0.5173
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,6280,-0.6133
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,6615,-1.0527
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,6696,1.4777
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,201633,1.2924
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,7153,-0.2013
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,7422,-0.5024
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,7431,0.0399
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,6935,0.3611
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,29126,1.6109
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,1493,0.8456
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,3576,-0.1821
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,1956,-0.7321
lusc_tcga_pan_can_atlas_2018,TCGA-22-5474-01,4072,0.8631
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,238,-0.2968
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,84868,-0.4607
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,3091,-0.0311
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,3105,-1.0757
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,3106,-0.9753
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,3553,-0.5826
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,3716,-0.5146
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,3717,-0.27
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,3845,2.8384
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,3902,0.089
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,4233,1.7516
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,4288,1.0653
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,4318,-1.0514
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,4609,1.2068
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,5133,-0.4819
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,567,-1.1506
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,6279,-1.8085
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,6280,-1.9151
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,6615,-0.861
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,6696,1.0043
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,201633,-0.1071
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,7153,1.0284
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,7422,-0.7521
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,7431,-0.933
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,6935,0.6168
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,29126,1.6345
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,1493,-0.41
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,3576,-1.3842
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,1956,0.0454
lusc_tcga_pan_can_atlas_2018,TCGA-22-5477-01,4072,1.2646
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,238,-0.9692
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,84868,-0.1676
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,3091,-0.0598
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,3105,-0.4711
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,3106,-0.0827
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,3553,-0.839
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,3716,0.1658
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,3717,-0.842
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,3845,-0.737
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,3902,-0.4856
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,4233,0.5405
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,4288,-0.2473
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,4318,0.5363
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,4609,-1.2058
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,5133,-0.3965
lusc_tcga_pan_can_atlas_2018,TCGA-22-5478-01,567,-0.4155
